Timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
9/1/2021 03:34,all,0,0,0.2,0,0,99.8,258492,2843788,769588,19.23,192924,2396224,2171496,54.26,1667032,1515620,240,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:34,all,0,0,0.2,0,0,99.8,261516,2846812,766564,19.16,192924,2396224,2171496,54.26,1664032,1515620,264,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:34,all,0,0,0.2,0,0,99.8,261264,2846568,766808,19.16,192932,2396224,2171496,54.26,1664040,1515620,256,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:34,all,0,0,0,0,0,100,261516,2846824,766552,19.16,192936,2396224,2171496,54.26,1664044,1515620,272,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:34,all,0.4,0,0.2,0,0,99.39,261012,2846320,767056,19.17,192936,2396224,2171496,54.26,1664056,1515620,60,ens33,26.55,1.2,9.11,0.22,0,0,0,0.01
9/1/2021 03:34,all,0,0,0,0,0,100,261012,2846324,767052,19.17,192940,2396224,2171496,54.26,1664060,1515620,164,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:34,all,0,0,0.2,0,0,99.8,261012,2846328,767048,19.17,192944,2396224,2179752,54.47,1664064,1515620,192,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:34,all,0,0,0,0,0,100,261012,2846336,767040,19.17,192948,2396228,2179752,54.47,1664068,1515624,148,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:34,all,0,0,0.2,0,0,99.8,261516,2846848,766528,19.16,192956,2396228,2179752,54.47,1664064,1515624,168,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:34,all,0,0,0.2,0,0,99.8,261516,2846856,766520,19.16,192960,2396232,2179752,54.47,1664068,1515628,176,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:34,all,0.2,0,0,0,0,99.8,261516,2846856,766512,19.15,192968,2396232,2171496,54.26,1664068,1515628,184,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:35,all,0.2,0,0.4,0,0,99.4,261264,2846744,766632,19.16,192972,2396360,2171496,54.26,1664080,1515756,300,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:35,all,0,0,0.2,0,0,99.8,261264,2846744,766632,19.16,192972,2396360,2171496,54.26,1664080,1515756,200,ens33,0.4,0,0.07,0,0,0,0,0
9/1/2021 03:35,all,0,0,0.2,0,0,99.8,261264,2846744,766632,19.16,192972,2396360,2171496,54.26,1664080,1515756,212,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:35,all,0,0,0,0,0,100,261264,2846744,766628,19.16,192976,2396360,2171480,54.26,1664080,1515756,216,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:35,all,0.2,0,0.4,0,0,99.4,261264,2846752,766624,19.16,192980,2396360,2171480,54.26,1664088,1515756,172,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:35,all,0,0,0,0,0,100,261232,2846720,766656,19.16,192980,2396360,2171480,54.26,1664168,1515756,176,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 03:35,all,0.2,0,0.2,0,0,99.6,261232,2846720,766648,19.16,192988,2396360,2171480,54.26,1664168,1515756,180,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:35,all,0,0,0.4,0,0,99.6,260980,2846480,766896,19.16,192992,2396360,2171576,54.27,1664180,1515756,172,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:35,all,0,0,0.2,0,0,99.8,260980,2846540,766828,19.16,192996,2396424,2171576,54.27,1664184,1515812,160,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:35,all,0,0,0,0,0,100,260980,2846548,766820,19.16,193000,2396428,2171576,54.27,1664184,1515820,176,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:35,all,0.2,0,0.2,0,0,99.6,260980,2846560,766816,19.16,193004,2396428,2171576,54.27,1664192,1515824,180,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:35,all,0,0,0.2,0,0,99.8,260980,2846560,766812,19.16,193008,2396428,2171560,54.27,1664192,1515824,180,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:36,all,0.4,0,0.2,0,0,99.39,260728,2846316,767052,19.17,193016,2396432,2171560,54.27,1664196,1515828,300,ens33,1,0,0.19,0,0,0,0,0
9/1/2021 03:36,all,0,0,0,0,0,100,260728,2846324,767052,19.17,193016,2396432,2171560,54.27,1664204,1515828,304,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:36,all,0,0,0.2,0,0,99.8,260728,2846328,767048,19.17,193020,2396432,2171560,54.27,1664208,1515828,304,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:36,all,0.2,0,0.2,0,0,99.6,260728,2846332,767036,19.17,193028,2396436,2171560,54.27,1664208,1515832,208,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:36,all,0,0,0.2,0,0,99.8,260728,2846348,767028,19.17,193036,2396436,2171560,54.27,1664224,1515832,220,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:36,all,0.2,0,0.2,0,0,99.59,260696,2846332,767040,19.17,193056,2396436,2188008,54.68,1664276,1515832,224,ens33,26.55,1.2,9.11,0.22,0,0,0,0.01
9/1/2021 03:36,all,0.2,0,0,0,0,99.8,260696,2846348,767028,19.17,193064,2396436,2188008,54.68,1664288,1515832,180,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:36,all,0,0,0,0,0,100,260696,2846348,767020,19.17,193072,2396436,2196216,54.88,1664288,1515832,180,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:36,all,0,0,0.2,0,0,99.8,260696,2846368,767008,19.17,193076,2396444,2196216,54.88,1664300,1515840,192,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:36,all,0,0,0.2,0,0,99.8,260696,2846368,767008,19.17,193076,2396444,2196216,54.88,1664300,1515840,192,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:36,all,0,0,0.4,0,0,99.6,260696,2846368,767008,19.17,193076,2396444,2196216,54.88,1664300,1515840,184,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:36,all,0.2,0,0.2,0,0,99.6,260696,2846368,767004,19.17,193080,2396444,2196200,54.88,1664300,1515840,200,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:37,all,0,0,0.2,0,0,99.8,260948,2846632,766744,19.16,193084,2396448,2196200,54.88,1664296,1515844,332,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:37,all,0,0,0.6,0,0,99.4,260696,2846380,766992,19.17,193088,2396448,2196200,54.88,1664296,1515844,288,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:37,all,0.2,0,0,0,0,99.8,260948,2846636,766740,19.16,193088,2396448,2179736,54.47,1664276,1515844,288,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:37,all,0,0,0.2,0,0,99.8,260948,2846696,766668,19.16,193096,2396512,2171544,54.27,1664276,1515904,300,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:37,all,0,0,0.2,0,0,99.8,260948,2846716,766660,19.16,193104,2396512,2171544,54.27,1664292,1515908,300,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:37,all,0,0,0,0,0,100,260948,2846720,766656,19.16,193108,2396512,2171544,54.27,1664300,1515908,180,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 03:37,all,0,0,0.2,0,0,99.8,260948,2846720,766648,19.16,193116,2396512,2171544,54.27,1664300,1515908,192,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:37,all,0.2,0,0.2,0,0,99.6,260696,2846492,766884,19.16,193124,2396520,2171576,54.27,1664316,1515916,200,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:37,all,0,0,0,0,0,100,260696,2846496,766872,19.16,193132,2396520,2171576,54.27,1664316,1515916,176,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:37,all,0,0,0,0,0,100,260696,2846512,766864,19.16,193140,2396520,2171576,54.27,1664332,1515916,192,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:37,all,0,0,0.2,0,0,99.8,260696,2846520,766856,19.16,193148,2396520,2171576,54.27,1664340,1515916,192,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:37,all,0,0,0.4,0,0,99.6,260696,2846532,766844,19.16,193156,2396524,2171560,54.27,1664348,1515920,60,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:38,all,0.2,0,0.2,0,0,99.6,260444,2846420,766956,19.17,193164,2396656,2171560,54.27,1664356,1516052,308,ens33,1,0,0.19,0,0,0,0,0
9/1/2021 03:38,all,0,0,0.2,0,0,99.8,260444,2846420,766948,19.17,193172,2396656,2171560,54.27,1664356,1516052,340,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:38,all,0,0,0.2,0,0,99.8,260444,2846436,766940,19.17,193180,2396656,2171560,54.27,1664372,1516052,272,ens33,0.6,0,0.09,0,0,0,0,0
9/1/2021 03:38,all,0.2,0,0,0,0,99.8,260444,2846444,766932,19.17,193188,2396656,2171576,54.27,1664380,1516052,288,ens33,0.6,0,0.09,0,0,0,0,0
9/1/2021 03:38,all,0,0,0,0,0,100,260444,2846444,766924,19.17,193196,2396656,2171576,54.27,1664380,1516052,312,ens33,1,0,0.11,0,0,0,0,0
9/1/2021 03:38,all,0.2,0,0.2,0,0,99.6,260444,2846452,766916,19.16,193200,2396660,2171576,54.27,1664440,1516052,320,ens33,27.6,1.2,9.24,0.22,0,0,0,0.01
9/1/2021 03:38,all,0,0,0,0,0,100,260444,2846464,766912,19.16,193204,2396660,2171576,54.27,1664456,1516056,180,ens33,2.2,0.2,0.2,0.01,0,0,0,0
9/1/2021 03:38,all,0,0,0,0,0,100,260412,2846432,766936,19.17,193212,2396660,2171624,54.27,1664460,1516056,176,ens33,2,0,0.25,0,0,0,0,0
9/1/2021 03:38,all,0,0,0.2,0,0,99.8,260412,2846444,766932,19.17,193216,2396660,2171624,54.27,1664472,1516056,192,ens33,1.4,0,0.13,0,0,0,0,0
9/1/2021 03:38,all,0,0,0.2,0,0,99.8,260412,2846444,766924,19.17,193224,2396660,2171624,54.27,1664472,1516056,196,ens33,0.6,0,0.06,0,0,0,0,0
9/1/2021 03:38,all,0,0,0.2,0,0,99.8,260412,2846456,766920,19.17,193228,2396660,2171624,54.27,1664484,1516056,180,ens33,1.6,0,0.14,0,0,0,0,0
9/1/2021 03:38,all,0,0,0,0,0,100,260412,2846460,766908,19.16,193236,2396660,2171624,54.27,1664484,1516056,192,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:39,all,0,0,0.4,0,0,99.6,260412,2846476,766900,19.16,193240,2396664,2171624,54.27,1664496,1516060,328,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:39,all,0,0,0.2,0,0,99.8,260412,2846476,766896,19.16,193244,2396664,2171624,54.27,1664496,1516060,212,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:39,all,0.2,0,0,0,0,99.8,260412,2846480,766896,19.16,193244,2396664,2171624,54.27,1664500,1516060,208,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:39,all,0.2,0,0.2,0,0,99.6,260412,2846480,766888,19.16,193252,2396664,2171608,54.27,1664500,1516060,220,ens33,0.6,0,0.05,0,0,0,0,0
9/1/2021 03:39,all,0,0,0.4,0,0,99.6,260412,2846624,766752,19.16,193260,2396792,2171608,54.27,1664516,1516188,224,ens33,1.4,0,0.09,0,0,0,0,0
9/1/2021 03:39,all,0,0,0.2,0,0,99.8,260192,2846404,766960,19.17,193268,2396796,2188072,54.68,1664552,1516188,200,ens33,26.4,1.4,9,0.23,0,0,0,0.01
9/1/2021 03:39,all,0,0,0.2,0,0,99.8,260192,2846428,766948,19.17,193276,2396800,2188072,54.68,1664568,1516196,216,ens33,1,0.2,0.07,0.01,0,0,0,0
9/1/2021 03:39,all,0,0,0.2,0,0,99.8,259940,2846180,767192,19.17,193280,2396804,2196280,54.88,1664568,1516200,224,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:39,all,0,0,0,0,0,100,259940,2846184,767192,19.17,193280,2396804,2196280,54.88,1664572,1516200,200,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:39,all,0.2,0,0.2,0,0,99.6,260192,2846436,766936,19.17,193284,2396804,2196280,54.88,1664552,1516200,200,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:39,all,0,0,0,0,0,100,260192,2846440,766932,19.17,193288,2396804,2196280,54.88,1664556,1516200,216,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:39,all,0.2,0,0.4,0,0,99.4,260192,2846444,766924,19.17,193296,2396804,2188008,54.68,1664560,1516200,216,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:40,all,0.4,0,0,0,0,99.6,260192,2846452,766916,19.16,193304,2396804,2188008,54.68,1664568,1516200,300,ens33,1,0,0.19,0,0,0,0,0
9/1/2021 03:40,all,0,0,0.2,0,0,99.8,260192,2846460,766912,19.16,193308,2396804,2188008,54.68,1664576,1516200,304,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:40,all,0,0,0.2,0,0,99.8,260192,2846464,766912,19.16,193308,2396804,2188008,54.68,1664580,1516200,304,ens33,0.8,0,0.08,0,0,0,0,0
9/1/2021 03:40,all,0.2,0,0.2,0,0,99.6,260192,2846464,766912,19.16,193308,2396804,2188024,54.68,1664580,1516200,196,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:40,all,0,0,0,0,0,100,260192,2846464,766908,19.16,193308,2396808,2188024,54.68,1664580,1516200,192,ens33,1,0,0.09,0,0,0,0,0
9/1/2021 03:40,all,0,0,0.41,0,0,99.59,260192,2846468,766908,19.16,193308,2396808,2188024,54.68,1664592,1516204,204,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 03:40,all,0,0,0,0,0,100,260192,2846468,766904,19.16,193312,2396808,2188024,54.68,1664592,1516204,196,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:40,all,0,0,0.2,0,0,99.8,259940,2846220,767152,19.17,193316,2396808,2196296,54.88,1664596,1516204,180,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:40,all,0,0,0.4,0,0,99.6,259940,2846224,767152,19.17,193316,2396808,2196296,54.88,1664600,1516204,192,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:40,all,0,0,0,0,0,100,260192,2846476,766892,19.16,193324,2396808,2179816,54.47,1664560,1516204,200,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:40,all,0,0,0.6,0,0,99.4,260192,2846484,766884,19.16,193332,2396808,2179816,54.47,1664568,1516204,180,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:40,all,0.2,0,0.2,0,0,99.6,259940,2846240,767132,19.17,193336,2396808,2179800,54.47,1664576,1516204,168,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:41,all,0,0,0.4,0,0,99.6,259940,2846248,767124,19.17,193340,2396812,2179800,54.47,1664580,1516208,316,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:41,all,0.2,0,0,0,0,99.8,259940,2846252,767120,19.17,193344,2396812,2179800,54.47,1664584,1516208,320,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:41,all,0.2,0,0.2,0,0,99.6,259940,2846256,767120,19.17,193344,2396812,2179800,54.47,1664588,1516208,284,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:41,all,0,0,0.2,0,0,99.8,259940,2846260,767104,19.17,193352,2396820,2179800,54.47,1664588,1516212,292,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:41,all,0,0,0,0,0,100,259940,2846272,767096,19.17,193360,2396820,2179800,54.47,1664596,1516216,296,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:41,all,0.2,0,0.4,0,0,99.39,259972,2846316,767052,19.17,193372,2396820,2179800,54.47,1664628,1516216,188,ens33,26.8,1.4,9.14,0.23,0,0,0,0.01
9/1/2021 03:41,all,0,0,0.2,0,0,99.8,259972,2846328,767044,19.17,193376,2396820,2179800,54.47,1664636,1516216,192,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:41,all,0,0,0,0,0,100,259972,2846332,767044,19.17,193376,2396820,2179880,54.47,1664640,1516216,204,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:41,all,0,0,0.2,0,0,99.8,259972,2846332,767036,19.17,193384,2396820,2179880,54.47,1664640,1516216,168,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:41,all,0,0,0,0,0,100,259972,2846348,767028,19.17,193392,2396820,2179880,54.47,1664656,1516216,164,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:41,all,0,0,0.2,0,0,99.8,260004,2846380,766988,19.17,193400,2396820,2179880,54.47,1664656,1516216,180,ens33,1.2,0,0.58,0,0,0,0,0
9/1/2021 03:41,all,0.2,0,0,0,0,99.8,260004,2846392,766980,19.17,193404,2396824,2179848,54.47,1664664,1516220,80,ens33,0.8,0,0.43,0,0,0,0,0
9/1/2021 03:42,all,0.4,0,0,0,0,99.6,259972,2846368,767008,19.17,193404,2396828,2179848,54.47,1664668,1516224,320,ens33,1,0,0.19,0,0,0,0,0
9/1/2021 03:42,all,0,0,0.2,0,0,99.8,259972,2846372,766996,19.17,193412,2396828,2179848,54.47,1664668,1516224,324,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:42,all,0,0,0,0,0,100,259972,2846380,766992,19.17,193412,2396832,2179848,54.47,1664676,1516224,324,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:42,all,0,0,0.2,0,0,99.8,259972,2846388,766984,19.17,193416,2396836,2179816,54.47,1664676,1516232,300,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:42,all,0,0,0.2,0,0,99.8,259972,2846392,766980,19.17,193420,2396836,2179816,54.47,1664680,1516232,300,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:42,all,0.2,0,0.2,0,0,99.59,259972,2846396,766980,19.17,193428,2396828,2179816,54.47,1664684,1516232,292,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 03:42,all,0,0,0.6,0,0,99.4,259972,2846404,766972,19.17,193432,2396832,2179816,54.47,1664692,1516232,316,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:42,all,0,0,0.2,0,0,99.8,260224,2846660,766716,19.16,193436,2396832,2179832,54.47,1664700,1516232,156,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:42,all,0,0,0.2,0,0,99.8,260224,2846664,766708,19.16,193440,2396836,2179832,54.47,1664704,1516232,200,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:42,all,0.2,0,0.2,0,0,99.6,260224,2846668,766708,19.16,193444,2396832,2179832,54.47,1664708,1516232,184,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:42,all,0,0,0,0,0,100,260224,2846672,766696,19.16,193452,2396836,2179832,54.47,1664700,1516232,172,ens33,0.8,0.4,0.06,0.02,0,0,0,0
9/1/2021 03:42,all,0,0,0.2,0,0,99.8,259972,2846436,766940,19.17,193456,2396836,2171608,54.27,1664708,1516236,176,ens33,1.4,0.2,0.09,0.01,0,0,0,0
9/1/2021 03:43,all,0,0,0.2,0,0,99.8,259972,2846444,766928,19.17,193460,2396844,2171608,54.27,1664712,1516240,324,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:43,all,0,0,0,0,0,100,259972,2846448,766928,19.17,193464,2396840,2171608,54.27,1664716,1516240,324,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:43,all,0,0,0.2,0,0,99.8,259972,2846456,766912,19.16,193472,2396848,2171608,54.27,1664720,1516244,212,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:43,all,0,0,0.4,0,0,99.6,259972,2846464,766908,19.16,193476,2396848,2171608,54.27,1664728,1516244,216,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:43,all,0,0,0.4,0,0,99.6,259972,2846468,766908,19.16,193480,2396844,2171608,54.27,1664732,1516244,224,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:43,all,0.2,0,0.2,0,0,99.59,259940,2846440,766928,19.17,193488,2396848,2171608,54.27,1664736,1516244,212,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 03:43,all,0,0,0.4,0,0,99.6,259940,2846448,766924,19.17,193492,2396848,2171608,54.27,1664744,1516244,220,ens33,0.6,0.4,0.05,0.02,0,0,0,0
9/1/2021 03:43,all,0,0,0,0,0,100,259940,2846452,766924,19.17,193496,2396844,2171640,54.27,1664748,1516244,220,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:43,all,0,0,0.4,0,0,99.6,259940,2846456,766916,19.16,193500,2396848,2171640,54.27,1664752,1516244,224,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:43,all,0,0,0,0,0,100,259940,2846460,766916,19.16,193508,2396840,2171640,54.27,1664756,1516244,164,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:43,all,0,0,0.2,0,0,99.8,259940,2846468,766908,19.16,193512,2396844,2171640,54.27,1664764,1516244,188,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:43,all,0.2,0,0,0,0,99.8,259688,2846220,767152,19.17,193516,2396848,2171640,54.27,1664768,1516244,180,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:44,all,0.4,0,0.4,0,0,99.19,259688,2846224,767144,19.17,193520,2396852,2171640,54.27,1664772,1516244,308,ens33,1,0,0.19,0,0,0,0,0
9/1/2021 03:44,all,0,0,0,0,0,100,259688,2846232,767144,19.17,193528,2396844,2171640,54.27,1664776,1516248,300,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:44,all,0,0,0,0,0,100,259688,2846240,767132,19.17,193532,2396852,2171640,54.27,1664784,1516248,316,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:44,all,0,0,0.2,0,0,99.8,259688,2846244,767132,19.17,193536,2396848,2171624,54.27,1664788,1516248,316,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:44,all,0,0,0.2,0,0,99.8,259436,2846000,767368,19.18,193544,2396852,2171624,54.27,1664792,1516248,208,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:44,all,0.2,0,0.2,0,0,99.6,259656,2846220,767148,19.17,193544,2396852,2171624,54.27,1664792,1516248,208,ens33,26.6,1.2,9.13,0.22,0,0,0,0.01
9/1/2021 03:44,all,0,0,0,0,0,100,259656,2846228,767148,19.17,193548,2396848,2171624,54.27,1664808,1516248,188,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:44,all,0.2,0,0.2,0,0,99.6,259656,2846236,767140,19.17,193548,2396856,2171624,54.27,1664812,1516252,172,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:44,all,0,0,0.2,0,0,99.8,259656,2846236,767140,19.17,193552,2396852,2171624,54.27,1664812,1516252,168,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:44,all,0,0,0.2,0,0,99.8,259656,2846240,767136,19.17,193552,2396856,2171624,54.27,1664816,1516252,172,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:44,all,0,0,0.2,0,0,99.8,259656,2846240,767136,19.17,193552,2396856,2171624,54.27,1664816,1516252,180,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:44,all,0,0,0.2,0,0,99.8,259656,2846244,767132,19.17,193556,2396856,2171608,54.27,1664820,1516252,44,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:45,all,0,0,0.2,0,0,99.8,259656,2846256,767120,19.17,193560,2396864,2171608,54.27,1664824,1516260,296,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:45,all,0.2,0,0.2,0,0,99.6,259656,2846264,767112,19.17,193564,2396868,2171608,54.27,1664828,1516264,304,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:45,all,0,0,0,0,0,100,259656,2846268,767108,19.17,193568,2396868,2171608,54.27,1664832,1516264,272,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:45,all,0.2,0,0,0,0,99.8,259656,2846272,767104,19.17,193572,2396868,2171608,54.27,1664840,1516264,284,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:45,all,0,0,0.2,0,0,99.8,259656,2846272,767104,19.17,193572,2396868,2171608,54.27,1664840,1516264,304,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:45,all,0.2,0,0,0,0,99.8,259656,2846272,767100,19.17,193576,2396868,2171608,54.27,1664840,1516264,308,ens33,26.8,1.2,9.14,0.22,0,0,0,0.01
9/1/2021 03:45,all,0,0,0.2,0,0,99.8,259656,2846280,767096,19.17,193580,2396868,2171608,54.27,1664848,1516264,52,ens33,0.4,0.2,0.04,0.01,0,0,0,0
9/1/2021 03:45,all,1.81,0,2.82,0,0,95.36,243160,2829968,783192,19.57,193580,2397044,2195704,54.87,1720760,1476428,324,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:45,all,0,0,0.2,0,0,99.8,256356,2843176,770184,19.25,193588,2397044,2179644,54.47,1708112,1476428,444,ens33,0.2,0.2,0.02,0.01,0,0,0,0
9/1/2021 03:45,all,0,0,0.2,0,0,99.8,256356,2843180,770180,19.25,193592,2397044,2179644,54.47,1708116,1476428,284,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:45,all,0,0,0,0,0,100,256356,2843188,770172,19.25,193596,2397048,2179644,54.47,1708120,1476432,296,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:45,all,0,0,0,0,0,100,256356,2843196,770164,19.25,193604,2397048,2171608,54.27,1708128,1476432,316,ens33,0.4,0,0.04,0,0,0,0,0
9/1/2021 03:46,all,0.4,0,0.2,0,0,99.39,256104,2842956,770404,19.25,193612,2397052,2171608,54.27,1708136,1476436,436,ens33,1,0,0.19,0,0,0,0,0
9/1/2021 03:46,all,0,0,0.2,0,0,99.8,256104,2842960,770400,19.25,193616,2397052,2171608,54.27,1708140,1476436,80,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:46,all,0,0,0,0,0,100,256104,2842972,770388,19.25,193624,2397056,2171608,54.27,1708148,1476440,212,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:46,all,0,0,0.2,0,0,99.8,256104,2842984,770376,19.25,193632,2397060,2171624,54.27,1708156,1476444,168,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:46,all,0,0,0,0,0,100,256104,2842988,770372,19.25,193636,2397060,2171624,54.27,1708160,1476444,168,ens33,0.2,0,0.02,0,0,0,0,0
9/1/2021 03:46,all,0,0,0.4,0,0,99.6,256104,2843008,770352,19.25,193656,2397060,2171624,54.27,1708180,1476444,76,ens33,26.8,1.2,9.14,0.22,0,0,0,0.01
9/1/2021 03:46,all,0,0,0,0,0,100,256104,2843016,770344,19.25,193664,2397060,2171624,54.27,1708188,1476444,208,ens33,0.4,0.2,0.04,0.01,0,0,0,0
